source,target,demand_value
ATLAng,SNVAng,0.013333
STTLng,HSTNng,11.513829
KSCYng,LOSAng,11.575974
ATLAng,CHINng,8.189412
KSCYng,CHINng,22.426709
WASHng,ATLAng,10.001384
WASHng,ATLAM5,1.222374
HSTNng,NYCMng,9.056187
STTLng,HSTNng,2.741499
ATLAng,SNVAng,4.834209
IPLSng,STTLng,12.00598
KSCYng,DNVRng,8.463335
IPLSng,SNVAng,77.141067
CHINng,DNVRng,32.343534
KSCYng,NYCMng,23.32457
WASHng,KSCYng,0.013333
SNVAng,KSCYng,0.760982
WASHng,KSCYng,6.379734
DNVRng,ATLAng,35.577827
IPLSng,KSCYng,6.985452
ATLAM5,CHINng,0.013333
KSCYng,WASHng,0.502361
CHINng,SNVAng,8.172249
ATLAng,CHINng,2.776325
ATLAM5,HSTNng,0.637569
CHINng,ATLAM5,4.120737
ATLAng,DNVRng,8.095446
SNVAng,WASHng,6.589537
KSCYng,CHINng,0.773134
ATLAM5,DNVRng,3.696569
STTLng,KSCYng,3.387474
DNVRng,STTLng,25.992046
ATLAng,NYCMng,22.303031
LOSAng,ATLAM5,0.80904
ATLAM5,DNVRng,4.090941
LOSAng,WASHng,15.153318
WASHng,STTLng,8.261065
DNVRng,SNVAng,11.971611
CHINng,LOSAng,11.385728
IPLSng,KSCYng,12.775159
SNVAng,KSCYng,0.476781
KSCYng,IPLSng,6.661532
IPLSng,DNVRng,14.574291
KSCYng,WASHng,6.930086
KSCYng,SNVAng,0.840118
NYCMng,LOSAng,22.320065
CHINng,NYCMng,1.140142
HSTNng,DNVRng,2.269613
STTLng,WASHng,21.022322
ATLAM5,DNVRng,3.044678
WASHng,SNVAng,58.23899
SNVAng,STTLng,0.013333
ATLAM5,ATLAng,0.013333
STTLng,HSTNng,7.740191
HSTNng,STTLng,2.484409
KSCYng,LOSAng,28.526759
STTLng,NYCMng,9.844446
CHINng,ATLAM5,1.040744
STTLng,WASHng,2.243013
SNVAng,WASHng,2.751243
SNVAng,KSCYng,1.073872
HSTNng,SNVAng,2.096486
CHINng,LOSAng,84.181254
HSTNng,LOSAng,1.942244
WASHng,STTLng,22.574348
LOSAng,WASHng,65.144953
SNVAng,WASHng,1.28947
STTLng,NYCMng,12.150482
KSCYng,SNVAng,5.968644
LOSAng,WASHng,86.686597
IPLSng,SNVAng,6.040722
STTLng,DNVRng,7.097218
HSTNng,LOSAng,9.102752
CHINng,SNVAng,0.013333
ATLAM5,HSTNng,0.013333
IPLSng,NYCMng,11.20137
LOSAng,KSCYng,17.082601
WASHng,IPLSng,23.972035
STTLng,KSCYng,3.974723
DNVRng,WASHng,10.075016
IPLSng,DNVRng,2.813732
CHINng,STTLng,29.978334
LOSAng,WASHng,10.48605
IPLSng,LOSAng,5.561
HSTNng,KSCYng,0.013333
HSTNng,NYCMng,3.330483
STTLng,DNVRng,3.1295
WASHng,DNVRng,5.959582
ATLAM5,NYCMng,0.013333
HSTNng,WASHng,4.753652
IPLSng,LOSAng,23.144874
STTLng,SNVAng,1.600851
ATLAM5,WASHng,1.445733
ATLAM5,HSTNng,2.931284
NYCMng,WASHng,44.109776
LOSAng,WASHng,29.248948
DNVRng,KSCYng,7.187713
DNVRng,STTLng,20.091774
NYCMng,KSCYng,4.252182
STTLng,WASHng,6.266362
NYCMng,IPLSng,6.55611
STTLng,LOSAng,2.732887
SNVAng,WASHng,9.494218
KSCYng,HSTNng,6.400361
KSCYng,CHINng,9.567327
CHINng,LOSAng,20.177303
WASHng,STTLng,27.611578
NYCMng,ATLAng,21.163625
LOSAng,ATLAng,6.864692
DNVRng,STTLng,15.138271
NYCMng,KSCYng,2.550316
ATLAng,IPLSng,12.15568
NYCMng,CHINng,32.683148
ATLAng,NYCMng,3.555372
LOSAng,KSCYng,10.224114
STTLng,DNVRng,3.602138
ATLAM5,ATLAng,0.013333
IPLSng,DNVRng,22.947898
LOSAng,SNVAng,2.315251
IPLSng,WASHng,40.047235
NYCMng,STTLng,12.714634
HSTNng,WASHng,11.642003
LOSAng,HSTNng,13.976405
STTLng,LOSAng,2.716046
DNVRng,STTLng,12.657059
LOSAng,IPLSng,13.474595
HSTNng,SNVAng,2.630201
WASHng,IPLSng,10.906659
DNVRng,SNVAng,2.375334
NYCMng,HSTNng,13.193625
WASHng,ATLAM5,2.254037
DNVRng,SNVAng,9.350795
SNVAng,STTLng,0.750558
ATLAng,IPLSng,10.857696
KSCYng,CHINng,3.016217
IPLSng,SNVAng,2.855589
ATLAM5,KSCYng,0.013333
NYCMng,IPLSng,22.225077
KSCYng,DNVRng,1.570807
IPLSng,WASHng,2.089962
CHINng,ATLAM5,1.768816
DNVRng,SNVAng,6.548978
WASHng,ATLAng,11.520804
ATLAM5,STTLng,3.006172
KSCYng,NYCMng,10.421316
WASHng,ATLAM5,80.349563
LOSAng,WASHng,90.202003
DNVRng,ATLAng,51.829319
STTLng,HSTNng,3.563853
IPLSng,SNVAng,17.571077
SNVAng,ATLAng,12.588707
ATLAng,CHINng,132.537653
LOSAng,ATLAM5,2.527851
HSTNng,ATLAng,2.693525
STTLng,LOSAng,11.807992
HSTNng,SNVAng,2.221798
ATLAM5,HSTNng,0.013333
ATLAM5,WASHng,2.217064
KSCYng,SNVAng,0.013333
CHINng,DNVRng,34.105016
HSTNng,ATLAng,2.81613
WASHng,IPLSng,30.651114
NYCMng,SNVAng,3.434833
ATLAng,CHINng,8.435787
IPLSng,CHINng,110.851632
STTLng,NYCMng,98.500059
ATLAM5,IPLSng,0.334147
KSCYng,DNVRng,7.310552
SNVAng,KSCYng,1.31734
ATLAng,SNVAng,6.275443
IPLSng,IPLSng,6.063203
ATLAM5,NYCMng,0.67024
KSCYng,SNVAng,0.132142
CHINng,STTLng,13.604221
SNVAng,WASHng,22.436661
CHINng,ATLAM5,2.608454
HSTNng,WASHng,2.19706
NYCMng,ATLAng,43.24443
KSCYng,ATLAng,0.509305
STTLng,KSCYng,3.309475
SNVAng,WASHng,0.953948
CHINng,ATLAM5,0.013333
WASHng,STTLng,24.878861
NYCMng,SNVAng,3.154833
WASHng,KSCYng,4.548034
ATLAM5,CHINng,3.648783
DNVRng,SNVAng,48.758684
STTLng,IPLSng,6.322907
WASHng,STTLng,10.994616
WASHng,IPLSng,20.741874
STTLng,ATLAM5,3.199676
ATLAng,STTLng,1.576211
WASHng,IPLSng,30.467008
WASHng,KSCYng,59.545635
DNVRng,WASHng,5.414351
CHINng,IPLSng,14.70069
ATLAng,IPLSng,3.417475
STTLng,WASHng,20.42783
ATLAng,IPLSng,3.260342
LOSAng,WASHng,79.110301
SNVAng,IPLSng,2.271203
IPLSng,SNVAng,9.830443
HSTNng,ATLAng,3.472211
IPLSng,STTLng,0.331884
CHINng,ATLAng,3.429327
STTLng,IPLSng,7.297571
ATLAng,STTLng,3.119709
ATLAng,SNVAng,0.013333
DNVRng,ATLAng,29.034506
HSTNng,STTLng,9.489168
ATLAng,LOSAng,10.451767
ATLAng,STTLng,0.624875
KSCYng,CHINng,112.092763
DNVRng,LOSAng,53.18704
IPLSng,WASHng,11.260938
WASHng,ATLAng,72.095061
KSCYng,WASHng,10.185011
ATLAM5,CHINng,0.013333
ATLAM5,HSTNng,0.025251
DNVRng,WASHng,8.308657
NYCMng,HSTNng,16.571989
NYCMng,IPLSng,8.422934
SNVAng,HSTNng,2.108909
ATLAng,WASHng,6.748168
DNVRng,LOSAng,33.866816
ATLAng,DNVRng,28.03346
HSTNng,SNVAng,0.013333
STTLng,LOSAng,23.991352
SNVAng,WASHng,2.060127
STTLng,WASHng,11.217566
STTLng,NYCMng,8.926948
IPLSng,ATLAM5,0.013333
ATLAng,WASHng,3.383269
HSTNng,SNVAng,1.737001
WASHng,DNVRng,25.630412
HSTNng,KSCYng,4.873823
CHINng,NYCMng,68.559231
ATLAM5,HSTNng,0.013333
DNVRng,STTLng,2.788271
SNVAng,HSTNng,0.013333
NYCMng,IPLSng,22.956081
STTLng,IPLSng,4.215221
WASHng,HSTNng,121.779586
NYCMng,STTLng,4.800799
DNVRng,CHINng,81.970275
LOSAng,DNVRng,11.391277
HSTNng,ATLAng,3.599617
WASHng,KSCYng,0.23893
IPLSng,LOSAng,21.98078
LOSAng,HSTNng,2.114776
DNVRng,WASHng,7.806862
IPLSng,SNVAng,0.013333
ATLAng,CHINng,169.050183
ATLAM5,CHINng,1.720926
ATLAng,LOSAng,11.436974
DNVRng,WASHng,27.021763
ATLAng,KSCYng,4.381556
IPLSng,LOSAng,4.058014
HSTNng,STTLng,6.570052
STTLng,LOSAng,7.071051
IPLSng,DNVRng,1.779228
NYCMng,ATLAng,6.563721
STTLng,DNVRng,9.782901
IPLSng,LOSAng,17.198565
CHINng,WASHng,37.881479
NYCMng,SNVAng,3.206885
HSTNng,WASHng,8.607521
STTLng,DNVRng,2.992025
IPLSng,DNVRng,8.216406
NYCMng,DNVRng,16.906027
ATLAng,STTLng,0.013333
WASHng,KSCYng,17.363424
WASHng,HSTNng,9.815364
HSTNng,IPLSng,0.862485
WASHng,ATLAng,29.860436
STTLng,IPLSng,8.644034
CHINng,DNVRng,22.877912
ATLAng,IPLSng,0.746644
STTLng,DNVRng,5.311662
HSTNng,ATLAM5,0.145239
SNVAng,KSCYng,2.944664
ATLAng,IPLSng,3.927616
HSTNng,ATLAng,7.711502
DNVRng,LOSAng,14.809507
HSTNng,STTLng,3.934488
LOSAng,HSTNng,99.620428
DNVRng,IPLSng,4.921196
SNVAng,KSCYng,0.494423
IPLSng,CHINng,6.96295
DNVRng,ATLAng,18.659835
NYCMng,DNVRng,2.098898
NYCMng,WASHng,33.535865
STTLng,LOSAng,8.503106
ATLAng,LOSAng,30.360646
IPLSng,LOSAng,40.223157
NYCMng,SNVAng,0.579424
SNVAng,ATLAng,2.005235
CHINng,SNVAng,7.819441
IPLSng,SNVAng,115.925509
HSTNng,IPLSng,3.760158
ATLAng,WASHng,3.836224
NYCMng,ATLAng,111.875264
DNVRng,STTLng,15.01216
CHINng,NYCMng,11.793932
IPLSng,HSTNng,16.885631
ATLAM5,DNVRng,0.499228
CHINng,NYCMng,9.893706
KSCYng,DNVRng,11.897592
WASHng,DNVRng,40.219351
CHINng,WASHng,110.6536
IPLSng,LOSAng,0.835106
ATLAng,SNVAng,2.228844
ATLAng,CHINng,23.985777
SNVAng,KSCYng,0.013333
ATLAM5,CHINng,33.370422
KSCYng,WASHng,8.066705
DNVRng,IPLSng,17.804277
SNVAng,CHINng,7.093722
IPLSng,WASHng,3.180683
WASHng,DNVRng,53.694626
IPLSng,LOSAng,33.086776
CHINng,ATLAng,8.11555
KSCYng,HSTNng,6.34231
SNVAng,SNVAng,5.341898
ATLAM5,DNVRng,2.287281
CHINng,WASHng,27.22245
ATLAM5,WASHng,1.634727
IPLSng,WASHng,92.754059
ATLAM5,SNVAng,0.013333
STTLng,SNVAng,1.090761
LOSAng,WASHng,96.328994
KSCYng,SNVAng,2.98513
KSCYng,LOSAng,11.315897
IPLSng,ATLAng,14.991144
KSCYng,DNVRng,9.647547
IPLSng,CHINng,9.573763
STTLng,SNVAng,2.205534
STTLng,LOSAng,0.71997
ATLAng,LOSAng,3.330283
CHINng,NYCMng,87.061818
ATLAng,WASHng,10.827027
ATLAM5,DNVRng,1.213551
CHINng,NYCMng,9.507024
ATLAng,STTLng,15.781353
HSTNng,CHINng,26.073551
ATLAM5,HSTNng,0.013333
HSTNng,SNVAng,0.360199
IPLSng,CHINng,27.545439
WASHng,DNVRng,6.220241
LOSAng,WASHng,42.819477
CHINng,NYCMng,137.899326
LOSAng,WASHng,48.40975
ATLAng,NYCMng,26.559684
LOSAng,KSCYng,0.732087
ATLAng,LOSAng,33.402999
DNVRng,SNVAng,0.639304
CHINng,ATLAM5,2.054427
KSCYng,HSTNng,4.09994
STTLng,IPLSng,6.226115
IPLSng,CHINng,122.715247
KSCYng,SNVAng,0.013333
SNVAng,HSTNng,0.518972
CHINng,ATLAM5,0.013333
ATLAM5,HSTNng,0.013333
ATLAng,IPLSng,10.829001
STTLng,NYCMng,6.431538
DNVRng,STTLng,6.169764
STTLng,IPLSng,13.35037
LOSAng,WASHng,104.003185
CHINng,DNVRng,18.133387
DNVRng,STTLng,21.960786
STTLng,LOSAng,1.238517
HSTNng,WASHng,2.309766
SNVAng,IPLSng,0.013333
CHINng,STTLng,15.42488
DNVRng,HSTNng,26.549034
STTLng,ATLAM5,0.98493
DNVRng,HSTNng,8.588784
NYCMng,ATLAM5,0.013333
HSTNng,NYCMng,148.57641
LOSAng,KSCYng,3.411869
WASHng,STTLng,106.778528
ATLAng,IPLSng,10.699152
CHINng,ATLAM5,0.013333
DNVRng,KSCYng,2.240696
ATLAng,IPLSng,5.26539
HSTNng,NYCMng,9.081173
HSTNng,SNVAng,3.528518
ATLAng,DNVRng,11.068919
WASHng,ATLAM5,1.220173
STTLng,SNVAng,2.213049
KSCYng,DNVRng,3.234945
CHINng,NYCMng,18.593274
DNVRng,WASHng,14.96302
LOSAng,WASHng,99.353241
CHINng,NYCMng,2.846684
SNVAng,ATLAM5,0.013333
SNVAng,STTLng,2.570927
ATLAM5,IPLSng,1.605116
ATLAM5,STTLng,2.686627
HSTNng,WASHng,32.602087
STTLng,DNVRng,5.691167
DNVRng,SNVAng,7.967694
HSTNng,LOSAng,67.754015
DNVRng,IPLSng,6.642076
STTLng,DNVRng,3.339952
CHINng,KSCYng,1.599368
DNVRng,STTLng,18.246852
WASHng,CHINng,60.551273
ATLAM5,CHINng,0.896793
KSCYng,CHINng,12.705895
LOSAng,WASHng,69.64391
DNVRng,WASHng,50.04059
CHINng,ATLAM5,0.509528
KSCYng,ATLAM5,0.685045
WASHng,HSTNng,3.104033
ATLAM5,STTLng,2.146855
DNVRng,STTLng,25.528324
HSTNng,IPLSng,10.270926
LOSAng,KSCYng,2.685797
KSCYng,DNVRng,3.176479
NYCMng,ATLAM5,3.139587
HSTNng,SNVAng,4.056351
LOSAng,WASHng,103.309913
IPLSng,LOSAng,111.20971
KSCYng,WASHng,123.200844
KSCYng,IPLSng,0.108232
CHINng,ATLAM5,3.44819
STTLng,IPLSng,4.665817
STTLng,SNVAng,5.906838
STTLng,KSCYng,5.152111
CHINng,WASHng,20.986824
SNVAng,KSCYng,3.761356
ATLAM5,CHINng,0.013333
ATLAng,KSCYng,57.696045
WASHng,DNVRng,21.32753
NYCMng,WASHng,49.479954
CHINng,ATLAM5,0.013333
DNVRng,STTLng,10.198884
ATLAng,CHINng,33.834101
NYCMng,ATLAng,20.737303
STTLng,HSTNng,1.371846
ATLAM5,HSTNng,0.013333
WASHng,KSCYng,1.297527
CHINng,LOSAng,8.87706
NYCMng,ATLAM5,1.334425
NYCMng,CHINng,129.866715
KSCYng,DNVRng,3.192484
WASHng,SNVAng,3.194948
STTLng,LOSAng,4.10119
CHINng,IPLSng,53.157271
NYCMng,ATLAng,11.608398
LOSAng,NYCMng,37.95653
NYCMng,HSTNng,1.404212
WASHng,ATLAng,104.832466
IPLSng,SNVAng,3.158308
DNVRng,STTLng,8.455431
ATLAng,LOSAng,2.357441
HSTNng,CHINng,10.329777
CHINng,KSCYng,14.028643
IPLSng,WASHng,78.088401
IPLSng,SNVAng,5.528064
DNVRng,STTLng,21.544001
SNVAng,IPLSng,13.891317
LOSAng,CHINng,121.802307
NYCMng,STTLng,21.413865
ATLAng,SNVAng,10.423943
HSTNng,STTLng,0.013333
LOSAng,IPLSng,10.54506
HSTNng,ATLAM5,1.624657
KSCYng,HSTNng,3.170444
SNVAng,WASHng,8.255194
CHINng,HSTNng,24.46039
DNVRng,CHINng,80.72675
ATLAM5,KSCYng,0.609992
LOSAng,STTLng,16.585887
WASHng,DNVRng,38.583145
HSTNng,STTLng,6.690366
SNVAng,HSTNng,0.013333
WASHng,STTLng,38.67498
STTLng,WASHng,4.998201
IPLSng,STTLng,9.898685
NYCMng,HSTNng,19.720036
CHINng,DNVRng,10.77988
ATLAM5,KSCYng,0.113743
WASHng,KSCYng,58.131641
WASHng,KSCYng,35.262282
DNVRng,NYCMng,79.78634
KSCYng,ATLAng,11.567345
SNVAng,KSCYng,0.013333
CHINng,NYCMng,16.302083
CHINng,HSTNng,9.191503
ATLAng,IPLSng,10.239141
CHINng,DNVRng,11.463603
DNVRng,WASHng,13.801922
NYCMng,ATLAng,8.463995
ATLAng,CHINng,36.107239
NYCMng,ATLAM5,1.595532
ATLAM5,CHINng,2.325624
WASHng,ATLAM5,1.03646
WASHng,ATLAng,25.240682
DNVRng,IPLSng,9.777735
IPLSng,ATLAng,20.151234
IPLSng,SNVAng,6.138971
WASHng,ATLAng,26.255238
ATLAng,ATLAng,21.257855
IPLSng,CHINng,37.843908
WASHng,IPLSng,7.354414
CHINng,SNVAng,40.713619
CHINng,DNVRng,11.324017
IPLSng,ATLAng,2.111782
ATLAM5,DNVRng,0.013333
ATLAM5,KSCYng,0.084
DNVRng,WASHng,34.305602
STTLng,DNVRng,6.711823
ATLAM5,NYCMng,4.697144
DNVRng,ATLAng,16.298749
HSTNng,IPLSng,2.712718
KSCYng,HSTNng,3.929015
ATLAM5,CHINng,0.601275
STTLng,DNVRng,2.174329
ATLAM5,WASHng,0.982918
ATLAM5,DNVRng,0.013333
WASHng,SNVAng,2.807801
WASHng,CHINng,108.394376
SNVAng,LOSAng,8.859303
DNVRng,STTLng,26.381225
CHINng,ATLAng,0.479049
CHINng,NYCMng,46.192453
ATLAM5,IPLSng,0.026131
CHINng,STTLng,24.479279
DNVRng,SNVAng,7.689743
ATLAng,LOSAng,9.524371
LOSAng,NYCMng,14.094932
HSTNng,NYCMng,3.986017
STTLng,ATLAM5,0.013333
WASHng,LOSAng,55.171554
CHINng,NYCMng,23.271408
IPLSng,CHINng,86.730109
SNVAng,STTLng,10.463212
DNVRng,STTLng,33.058157
LOSAng,WASHng,70.528924
SNVAng,ATLAng,2.268726
SNVAng,STTLng,0.013333
DNVRng,STTLng,8.37377
HSTNng,ATLAM5,0.013333
ATLAM5,WASHng,2.212124
ATLAng,DNVRng,12.476204
SNVAng,DNVRng,1.02223
IPLSng,WASHng,26.631244
WASHng,DNVRng,43.691027
DNVRng,SNVAng,1.71481
CHINng,KSCYng,16.222061
LOSAng,IPLSng,3.310691
STTLng,KSCYng,1.43129
LOSAng,IPLSng,11.061327
NYCMng,HSTNng,10.82651
CHINng,ATLAM5,0.234236
NYCMng,ATLAng,23.416921
IPLSng,LOSAng,39.672874
STTLng,CHINng,128.473091
ATLAng,WASHng,12.866519
NYCMng,IPLSng,26.373943
HSTNng,WASHng,1.577638
ATLAng,NYCMng,10.48567
CHINng,WASHng,15.511351
CHINng,KSCYng,4.728268
HSTNng,LOSAng,8.672721
KSCYng,CHINng,24.741052
ATLAng,LOSAng,7.238499
STTLng,NYCMng,10.284468
DNVRng,LOSAng,33.135507
CHINng,ATLAM5,3.082422
LOSAng,SNVAng,4.086024
ATLAM5,KSCYng,0.013333
IPLSng,SNVAng,2.884694
DNVRng,STTLng,16.154019
IPLSng,ATLAng,8.662325
STTLng,IPLSng,3.723668
CHINng,STTLng,5.656961
LOSAng,WASHng,31.132695
HSTNng,WASHng,9.934855
NYCMng,HSTNng,14.263448
HSTNng,ATLAng,10.942152
ATLAng,NYCMng,15.894754
ATLAM5,HSTNng,0.461026
DNVRng,SNVAng,10.358952
HSTNng,WASHng,35.225588
KSCYng,ATLAng,2.26434
ATLAng,LOSAng,11.003982
ATLAM5,DNVRng,1.079725
STTLng,ATLAng,0.013333
NYCMng,ATLAng,98.650531
DNVRng,LOSAng,76.132845
CHINng,ATLAM5,2.282487
SNVAng,IPLSng,0.652273
NYCMng,KSCYng,10.371892
NYCMng,ATLAng,84.55955
ATLAng,LOSAng,29.598862
CHINng,STTLng,2.973841
CHINng,LOSAng,55.061459
DNVRng,IPLSng,6.377292
ATLAM5,NYCMng,0.255916
ATLAng,DNVRng,9.516379
WASHng,IPLSng,5.572539
IPLSng,KSCYng,9.32202
STTLng,SNVAng,1.91127
IPLSng,WASHng,25.443874
IPLSng,SNVAng,1.111061
HSTNng,STTLng,7.190636
KSCYng,CHINng,8.546178
HSTNng,STTLng,7.526411
DNVRng,ATLAng,19.383736
CHINng,NYCMng,11.70563
IPLSng,LOSAng,92.166137
NYCMng,SNVAng,11.902989
HSTNng,SNVAng,3.313018
HSTNng,SNVAng,0.242717
CHINng,ATLAM5,23.832383
STTLng,SNVAng,0.439413
HSTNng,LOSAng,11.316855
ATLAM5,IPLSng,0.013333
IPLSng,SNVAng,0.013333
ATLAng,LOSAng,0.737322
LOSAng,WASHng,42.642116
ATLAng,KSCYng,10.535582
NYCMng,ATLAng,23.413357
HSTNng,NYCMng,3.706201
KSCYng,ATLAM5,1.435505
ATLAng,KSCYng,5.068059
STTLng,IPLSng,11.425737
WASHng,ATLAng,35.34182
ATLAng,SNVAng,7.135879
NYCMng,SNVAng,0.839735
LOSAng,KSCYng,4.085034
WASHng,KSCYng,2.501811
KSCYng,DNVRng,8.178379
HSTNng,NYCMng,3.29813
WASHng,LOSAng,100.24895
KSCYng,DNVRng,11.187066
HSTNng,NYCMng,2.78573
LOSAng,NYCMng,8.980784
HSTNng,NYCMng,2.882014
ATLAng,IPLSng,15.000585
LOSAng,WASHng,94.91021
ATLAM5,HSTNng,7.166939
CHINng,LOSAng,29.709513
ATLAM5,CHINng,3.129852
ATLAng,NYCMng,3.194342
LOSAng,ATLAM5,4.033876
LOSAng,WASHng,44.689175
SNVAng,IPLSng,0.013333
STTLng,LOSAng,26.979083
DNVRng,SNVAng,4.848283
STTLng,IPLSng,3.396061
LOSAng,WASHng,5.554982
HSTNng,SNVAng,0.328631
ATLAM5,HSTNng,0.013333
ATLAng,IPLSng,11.104299
STTLng,DNVRng,5.888793
DNVRng,STTLng,30.280769
STTLng,IPLSng,1.515957
WASHng,ATLAng,44.63806
SNVAng,DNVRng,1.45464
STTLng,KSCYng,8.896608
CHINng,SNVAng,5.399549
ATLAng,HSTNng,2.491912
NYCMng,SNVAng,13.91976
IPLSng,HSTNng,25.403409
ATLAng,LOSAng,0.32081
ATLAng,IPLSng,9.026888
KSCYng,HSTNng,2.269291
WASHng,KSCYng,24.539894
LOSAng,WASHng,38.665735
STTLng,IPLSng,2.671484
HSTNng,SNVAng,0.013333
NYCMng,WASHng,32.930514
WASHng,CHINng,47.400945
SNVAng,WASHng,35.403907
ATLAng,WASHng,3.86864
CHINng,ATLAM5,0.013333
ATLAM5,CHINng,0.013333
ATLAM5,NYCMng,2.397225
DNVRng,IPLSng,6.640136
WASHng,DNVRng,11.253773
STTLng,ATLAng,2.71479
HSTNng,SNVAng,0.013333
WASHng,SNVAng,16.026829
DNVRng,STTLng,26.020715
STTLng,HSTNng,0.013333
ATLAM5,KSCYng,0.013333
STTLng,HSTNng,2.552405
KSCYng,CHINng,24.440656
IPLSng,WASHng,4.846199
NYCMng,DNVRng,23.143851
STTLng,DNVRng,2.614965
ATLAng,IPLSng,3.189929
WASHng,LOSAng,22.732994
ATLAng,IPLSng,2.822927
STTLng,KSCYng,0.013333
WASHng,IPLSng,19.499889
NYCMng,CHINng,31.10872
DNVRng,SNVAng,0.765066
ATLAM5,LOSAng,0.042309
CHINng,SNVAng,3.342135
SNVAng,KSCYng,20.050389
IPLSng,ATLAng,3.103638
DNVRng,SNVAng,0.013333
WASHng,ATLAng,41.477914
SNVAng,IPLSng,25.451481
ATLAng,SNVAng,1.434688
HSTNng,STTLng,16.33908
STTLng,IPLSng,9.398038
DNVRng,LOSAng,1.092686
CHINng,SNVAng,3.198751
CHINng,WASHng,13.14449
NYCMng,SNVAng,1.648161
ATLAM5,HSTNng,0.013333
WASHng,DNVRng,16.66352
WASHng,CHINng,74.0086
LOSAng,DNVRng,8.412676
NYCMng,WASHng,54.165139
WASHng,IPLSng,19.206424
WASHng,HSTNng,12.475859
HSTNng,DNVRng,4.290715
LOSAng,KSCYng,13.735952
NYCMng,ATLAng,45.493277
ATLAM5,CHINng,0.013333
STTLng,ATLAM5,2.321984
WASHng,ATLAng,111.180128
STTLng,ATLAM5,2.918615
WASHng,NYCMng,119.02148
CHINng,ATLAM5,1.953208
ATLAng,ATLAM5,0.451255
SNVAng,NYCMng,37.122271
ATLAM5,LOSAng,0.796605
STTLng,DNVRng,11.394631
NYCMng,SNVAng,0.013333
NYCMng,KSCYng,9.835515
DNVRng,HSTNng,4.942552
DNVRng,SNVAng,1.013904
ATLAM5,CHINng,2.761863
WASHng,NYCMng,120.00106
STTLng,DNVRng,7.676009
CHINng,WASHng,11.18254
CHINng,NYCMng,30.831411
ATLAng,DNVRng,9.25494
LOSAng,DNVRng,3.210021
NYCMng,KSCYng,2.006002
WASHng,ATLAM5,0.013333
ATLAng,LOSAng,3.474227
DNVRng,CHINng,12.435821
ATLAM5,HSTNng,0.013333
ATLAng,LOSAng,58.29065
CHINng,ATLAM5,0.013333
KSCYng,DNVRng,3.0569
ATLAM5,CHINng,0.013333
STTLng,DNVRng,6.033792
HSTNng,LOSAng,10.993891
LOSAng,WASHng,20.681987
STTLng,LOSAng,6.032689
ATLAM5,KSCYng,0.013333
CHINng,ATLAM5,1.07215
ATLAng,LOSAng,10.770043
CHINng,DNVRng,8.401376
DNVRng,STTLng,9.930117
DNVRng,CHINng,40.292648
ATLAM5,KSCYng,4.361338
ATLAM5,ATLAng,0.013333
DNVRng,SNVAng,3.268888
ATLAM5,LOSAng,0.78065
ATLAM5,HSTNng,0.013333
STTLng,LOSAng,7.887518
CHINng,SNVAng,9.135989
DNVRng,WASHng,22.235629
ATLAM5,LOSAng,0.013333
ATLAM5,HSTNng,0.013333
ATLAM5,LOSAng,3.057618
STTLng,KSCYng,7.104244
STTLng,IPLSng,9.207408
CHINng,STTLng,15.057676
CHINng,KSCYng,9.512621
LOSAng,NYCMng,134.544483
CHINng,NYCMng,4.624663
WASHng,IPLSng,17.680096
IPLSng,ATLAM5,2.106794
CHINng,ATLAM5,89.000668
ATLAng,LOSAng,6.23595
WASHng,DNVRng,14.668861
LOSAng,WASHng,7.13277
WASHng,DNVRng,13.683921
WASHng,DNVRng,10.043593
ATLAM5,STTLng,0.351876
DNVRng,ATLAng,34.905334
STTLng,DNVRng,10.402698
KSCYng,HSTNng,3.322335
WASHng,LOSAng,104.168019
STTLng,DNVRng,3.51039
WASHng,LOSAng,36.583428
NYCMng,ATLAng,21.227231
ATLAng,STTLng,20.583682
DNVRng,STTLng,28.768694
DNVRng,SNVAng,11.433891
HSTNng,NYCMng,4.397662
STTLng,LOSAng,16.161944
IPLSng,LOSAng,15.572892
IPLSng,KSCYng,8.950581
CHINng,DNVRng,13.9503
KSCYng,DNVRng,3.494718
CHINng,DNVRng,5.873671
KSCYng,STTLng,20.699213
STTLng,DNVRng,5.640407
NYCMng,KSCYng,12.440932
ATLAng,NYCMng,10.265416
ATLAM5,STTLng,0.013333
ATLAM5,KSCYng,1.55691
KSCYng,SNVAng,6.509755
KSCYng,LOSAng,8.444411
ATLAng,IPLSng,10.95931
IPLSng,LOSAng,15.881084
HSTNng,STTLng,7.730194
CHINng,KSCYng,8.630325
NYCMng,WASHng,44.523047
SNVAng,KSCYng,0.992668
ATLAM5,CHINng,20.688784
ATLAng,STTLng,12.69351
WASHng,NYCMng,113.744656
SNVAng,HSTNng,1.045053
ATLAM5,KSCYng,0.013333
ATLAng,LOSAng,3.408426
IPLSng,SNVAng,20.662369
NYCMng,HSTNng,8.734521
STTLng,LOSAng,3.290344
ATLAM5,NYCMng,0.013333
WASHng,IPLSng,14.025524
KSCYng,DNVRng,3.93249
CHINng,NYCMng,12.744032
NYCMng,CHINng,112.245237
CHINng,DNVRng,7.957709
SNVAng,CHINng,15.51468
HSTNng,SNVAng,13.97877
DNVRng,IPLSng,4.211344
WASHng,IPLSng,54.058417
