source,target,demand_value
WASHng,ATLAng,138.326587
WASHng,CHINng,90.664795
WASHng,DNVRng,38.453749
WASHng,HSTNng,22.501416
WASHng,IPLSng,71.098915
WASHng,KSCYng,23.486072
WASHng,LOSAng,96.951877
WASHng,NYCMng,157.689472
WASHng,SNVAng,5.267507
WASHng,STTLng,29.687843
ATLAM5,ATLAng,4.007368
ATLAM5,CHINng,1.540651
ATLAM5,DNVRng,0.174488
ATLAM5,HSTNng,0.532688
ATLAM5,IPLSng,0.324227
ATLAM5,KSCYng,0.707595
ATLAM5,LOSAng,0.08
ATLAM5,NYCMng,0.649331
ATLAM5,SNVAng,0.530317
ATLAM5,STTLng,0.121323
ATLAM5,WASHng,2.098219
ATLAng,ATLAM5,1.880685
ATLAng,CHINng,27.822512
ATLAng,DNVRng,8.614475
ATLAng,HSTNng,6.9148
ATLAng,IPLSng,29.470019
ATLAng,KSCYng,4.870971
ATLAng,LOSAng,17.991603
ATLAng,NYCMng,19.857133
ATLAng,SNVAng,0.911107
ATLAng,STTLng,9.521664
ATLAng,WASHng,56.927843
CHINng,ATLAM5,4.725315
CHINng,ATLAng,12.192147
CHINng,DNVRng,8.724797
CHINng,HSTNng,6.918027
CHINng,IPLSng,24.480496
CHINng,KSCYng,16.677885
CHINng,LOSAng,26.960101
CHINng,NYCMng,4.773493
CHINng,SNVAng,2.014621
CHINng,STTLng,6.517243
CHINng,WASHng,11.942765
DNVRng,ATLAM5,0.136995
DNVRng,ATLAng,4.622405
DNVRng,CHINng,66.232672
DNVRng,HSTNng,5.444093
DNVRng,IPLSng,9.919733
DNVRng,KSCYng,9.135853
DNVRng,LOSAng,21.231496
DNVRng,NYCMng,13.071792
DNVRng,SNVAng,17.642656
DNVRng,STTLng,13.292264
DNVRng,WASHng,13.685813
HSTNng,ATLAM5,0.831885
HSTNng,ATLAng,6.756869
HSTNng,CHINng,22.367512
HSTNng,DNVRng,3.23232
HSTNng,IPLSng,7.391701
HSTNng,KSCYng,3.675848
HSTNng,LOSAng,60.468096
HSTNng,NYCMng,12.374125
HSTNng,SNVAng,1.334627
HSTNng,STTLng,2.332851
HSTNng,WASHng,7.169387
IPLSng,ATLAM5,7.002483
IPLSng,ATLAng,31.474552
IPLSng,CHINng,82.109925
IPLSng,DNVRng,10.104824
IPLSng,HSTNng,5.803413
IPLSng,KSCYng,19.283827
IPLSng,LOSAng,37.644312
IPLSng,NYCMng,39.644413
IPLSng,SNVAng,4.47568
IPLSng,STTLng,13.214304
IPLSng,WASHng,39.129136
KSCYng,ATLAM5,0.869621
KSCYng,ATLAng,4.855504
KSCYng,CHINng,33.502163
KSCYng,DNVRng,8.915245
KSCYng,HSTNng,4.723573
KSCYng,IPLSng,14.126773
KSCYng,LOSAng,3.946336
KSCYng,NYCMng,9.716627
KSCYng,SNVAng,1.152091
KSCYng,STTLng,3.680523
KSCYng,WASHng,17.139448
LOSAng,ATLAM5,0.442669
LOSAng,ATLAng,24.170851
LOSAng,CHINng,82.159309
LOSAng,DNVRng,15.527288
LOSAng,HSTNng,9.181312
LOSAng,IPLSng,47.812725
LOSAng,KSCYng,9.214941
LOSAng,NYCMng,54.655765
LOSAng,SNVAng,3.791437
LOSAng,STTLng,23.560344
LOSAng,WASHng,51.35648
NYCMng,ATLAM5,2.802629
NYCMng,ATLAng,38.449851
NYCMng,CHINng,66.807125
NYCMng,DNVRng,14.332093
NYCMng,HSTNng,15.215397
NYCMng,IPLSng,77.39004
NYCMng,KSCYng,31.026864
NYCMng,LOSAng,69.165595
NYCMng,SNVAng,8.376333
NYCMng,STTLng,32.934373
NYCMng,WASHng,98.035976
SNVAng,ATLAng,0.477075
SNVAng,CHINng,4.493059
SNVAng,DNVRng,9.443011
SNVAng,HSTNng,0.850707
SNVAng,IPLSng,4.633891
SNVAng,KSCYng,0.958216
SNVAng,LOSAng,2.228749
SNVAng,NYCMng,5.208917
SNVAng,STTLng,1.934021
SNVAng,WASHng,2.508349
STTLng,ATLAM5,0.167845
STTLng,ATLAng,17.5248
STTLng,CHINng,27.353347
STTLng,DNVRng,3.236187
STTLng,HSTNng,4.488915
STTLng,IPLSng,7.156723
STTLng,KSCYng,2.691477
STTLng,LOSAng,19.189549
STTLng,NYCMng,21.932187
STTLng,SNVAng,3.608573
STTLng,WASHng,9.342421
WASHng,ATLAM5,0.535341
WASHng,ATLAng,127.706819
WASHng,CHINng,87.205403
WASHng,DNVRng,32.568707
WASHng,HSTNng,29.443357
WASHng,IPLSng,61.362384
WASHng,KSCYng,18.738739
WASHng,LOSAng,87.324357
WASHng,NYCMng,141.09688
WASHng,SNVAng,6.013424
WASHng,STTLng,24.611939
ATLAM5,ATLAng,4.251909
ATLAM5,CHINng,1.891283
ATLAM5,DNVRng,0.225893
ATLAM5,HSTNng,0.42276
ATLAM5,IPLSng,0.288733
ATLAM5,KSCYng,0.929264
ATLAM5,LOSAng,0.279365
ATLAM5,NYCMng,0.617632
ATLAM5,SNVAng,0.047427
ATLAM5,STTLng,0.091248
ATLAM5,WASHng,2.479531
ATLAng,ATLAM5,0.428309
ATLAng,CHINng,39.570107
ATLAng,DNVRng,9.514701
ATLAng,HSTNng,8.431104
ATLAng,IPLSng,25.803219
ATLAng,KSCYng,5.161043
ATLAng,LOSAng,18.715029
ATLAng,NYCMng,21.484931
ATLAng,SNVAng,0.789187
ATLAng,STTLng,9.452477
ATLAng,WASHng,51.125243
CHINng,ATLAM5,4.565792
CHINng,ATLAng,14.516757
CHINng,DNVRng,7.583672
CHINng,HSTNng,6.672189
CHINng,IPLSng,28.83404
CHINng,KSCYng,15.049221
CHINng,LOSAng,21.36544
CHINng,NYCMng,5.457979
CHINng,SNVAng,1.498997
CHINng,STTLng,8.580093
CHINng,WASHng,9.441029
DNVRng,ATLAM5,0.153517
DNVRng,ATLAng,4.525704
DNVRng,CHINng,63.291557
DNVRng,HSTNng,5.639187
DNVRng,IPLSng,11.380125
DNVRng,KSCYng,9.054656
DNVRng,LOSAng,19.025453
DNVRng,NYCMng,14.040933
DNVRng,SNVAng,18.043301
DNVRng,STTLng,18.269299
DNVRng,WASHng,16.557085
HSTNng,ATLAM5,0.536557
HSTNng,ATLAng,4.477077
HSTNng,CHINng,28.388184
HSTNng,DNVRng,5.491763
HSTNng,IPLSng,8.798227
HSTNng,KSCYng,3.687293
HSTNng,LOSAng,99.220304
HSTNng,NYCMng,8.880045
HSTNng,SNVAng,1.100597
HSTNng,STTLng,1.895371
HSTNng,WASHng,9.022763
IPLSng,ATLAM5,7.469587
IPLSng,ATLAng,24.272504
IPLSng,CHINng,81.699611
IPLSng,DNVRng,9.084851
IPLSng,HSTNng,5.597597
IPLSng,KSCYng,18.696317
IPLSng,LOSAng,19.7492
IPLSng,NYCMng,34.630219
IPLSng,SNVAng,4.502997
IPLSng,STTLng,14.069496
IPLSng,WASHng,43.120307
KSCYng,ATLAM5,0.952968
KSCYng,ATLAng,5.544419
KSCYng,CHINng,30.037603
KSCYng,DNVRng,8.904547
KSCYng,HSTNng,4.559984
KSCYng,IPLSng,15.312709
KSCYng,LOSAng,4.661771
KSCYng,NYCMng,7.243784
KSCYng,SNVAng,1.025355
KSCYng,STTLng,3.756021
KSCYng,WASHng,19.324581
LOSAng,ATLAM5,0.277168
LOSAng,ATLAng,21.138272
LOSAng,CHINng,128.306419
LOSAng,DNVRng,15.055837
LOSAng,HSTNng,12.774693
LOSAng,IPLSng,41.355267
LOSAng,KSCYng,8.997384
LOSAng,NYCMng,57.425947
LOSAng,SNVAng,5.467197
LOSAng,STTLng,25.759309
LOSAng,WASHng,53.459659
NYCMng,ATLAM5,2.468496
NYCMng,ATLAng,36.879381
NYCMng,CHINng,73.576488
NYCMng,DNVRng,14.007675
NYCMng,HSTNng,15.702787
NYCMng,IPLSng,70.090179
NYCMng,KSCYng,27.95152
NYCMng,LOSAng,69.439299
NYCMng,SNVAng,10.653709
NYCMng,STTLng,32.379157
NYCMng,WASHng,122.556597
SNVAng,ATLAM5,0.489085
SNVAng,ATLAng,0.619552
SNVAng,CHINng,6.470885
SNVAng,DNVRng,9.347901
SNVAng,HSTNng,0.895131
SNVAng,IPLSng,14.568184
SNVAng,KSCYng,0.881776
SNVAng,LOSAng,2.848347
SNVAng,NYCMng,5.836675
SNVAng,STTLng,1.773493
SNVAng,WASHng,2.252941
STTLng,ATLAM5,0.051723
STTLng,ATLAng,16.621864
STTLng,CHINng,23.731944
STTLng,DNVRng,4.261029
STTLng,HSTNng,4.934355
STTLng,IPLSng,7.206259
STTLng,KSCYng,2.594421
STTLng,LOSAng,20.598211
STTLng,NYCMng,21.661053
STTLng,SNVAng,3.656595
STTLng,WASHng,9.461291
WASHng,ATLAM5,0.552115
WASHng,ATLAng,90.874701
WASHng,CHINng,94.125909
WASHng,DNVRng,36.426315
WASHng,HSTNng,26.032328
WASHng,IPLSng,54.551891
WASHng,KSCYng,17.934989
WASHng,LOSAng,92.772043
WASHng,NYCMng,157.756515
WASHng,SNVAng,7.054581
WASHng,STTLng,23.102579
ATLAM5,ATLAng,3.978752
ATLAM5,CHINng,3.322715
ATLAM5,DNVRng,0.103571
ATLAM5,HSTNng,0.430109
ATLAM5,IPLSng,0.373861
ATLAM5,KSCYng,0.455437
ATLAM5,LOSAng,0.369045
ATLAM5,NYCMng,1.212333
ATLAM5,SNVAng,0.088765
ATLAM5,STTLng,0.026667
ATLAM5,WASHng,2.555629
ATLAng,ATLAM5,0.404232
ATLAng,CHINng,32.400016
ATLAng,DNVRng,10.018883
ATLAng,HSTNng,10.697683
ATLAng,IPLSng,28.774693
ATLAng,KSCYng,5.341229
ATLAng,LOSAng,18.648437
ATLAng,NYCMng,19.860627
ATLAng,SNVAng,0.876803
ATLAng,STTLng,9.547509
ATLAng,WASHng,48.280968
CHINng,ATLAM5,4.556483
CHINng,ATLAng,17.466797
CHINng,DNVRng,8.985645
CHINng,HSTNng,7.6806
CHINng,IPLSng,33.884984
CHINng,KSCYng,17.370067
CHINng,LOSAng,19.424275
CHINng,NYCMng,4.574181
CHINng,SNVAng,2.107307
CHINng,STTLng,8.830632
CHINng,WASHng,8.488067
DNVRng,ATLAM5,0.332661
DNVRng,ATLAng,4.684043
DNVRng,CHINng,61.239629
DNVRng,HSTNng,6.913883
DNVRng,IPLSng,10.629819
DNVRng,KSCYng,16.680227
DNVRng,LOSAng,23.519283
DNVRng,NYCMng,17.774747
DNVRng,SNVAng,19.983941
DNVRng,STTLng,22.177619
DNVRng,WASHng,16.294155
HSTNng,ATLAM5,3.891453
HSTNng,ATLAng,4.325632
HSTNng,CHINng,36.065293
HSTNng,DNVRng,3.912888
HSTNng,IPLSng,7.167387
HSTNng,KSCYng,3.419683
HSTNng,LOSAng,109.94152
HSTNng,NYCMng,8.332643
HSTNng,SNVAng,2.09712
HSTNng,STTLng,2.984648
HSTNng,WASHng,8.904491
IPLSng,ATLAM5,8.065883
IPLSng,ATLAng,15.929627
IPLSng,CHINng,89.427096
IPLSng,DNVRng,11.24904
IPLSng,HSTNng,5.459955
IPLSng,KSCYng,14.142093
IPLSng,LOSAng,19.952912
IPLSng,NYCMng,33.176451
IPLSng,SNVAng,4.237595
IPLSng,STTLng,11.652064
IPLSng,WASHng,42.364005
KSCYng,ATLAM5,1.13124
KSCYng,ATLAng,4.464429
KSCYng,CHINng,30.896955
KSCYng,DNVRng,9.121875
KSCYng,HSTNng,4.642301
KSCYng,IPLSng,19.616624
KSCYng,LOSAng,5.98908
KSCYng,NYCMng,8.647616
KSCYng,SNVAng,0.943813
KSCYng,STTLng,3.741845
KSCYng,WASHng,19.320523
LOSAng,ATLAM5,0.391709
LOSAng,ATLAng,22.326485
LOSAng,CHINng,81.104507
LOSAng,DNVRng,14.832331
LOSAng,HSTNng,14.206285
LOSAng,IPLSng,36.454312
LOSAng,KSCYng,9.693976
LOSAng,NYCMng,55.400437
LOSAng,SNVAng,5.517728
LOSAng,STTLng,29.126384
LOSAng,WASHng,55.25968
NYCMng,ATLAM5,3.422115
NYCMng,ATLAng,40.684541
NYCMng,CHINng,72.071245
NYCMng,DNVRng,14.163205
NYCMng,HSTNng,18.680443
NYCMng,IPLSng,81.711272
NYCMng,KSCYng,24.761973
NYCMng,LOSAng,71.338389
NYCMng,SNVAng,10.978653
NYCMng,STTLng,35.675805
NYCMng,WASHng,101.415763
SNVAng,ATLAM5,0.738045
SNVAng,ATLAng,0.599053
SNVAng,CHINng,5.505304
SNVAng,DNVRng,20.109341
SNVAng,HSTNng,1.200624
SNVAng,IPLSng,3.8196
SNVAng,KSCYng,0.992536
SNVAng,LOSAng,3.064795
SNVAng,NYCMng,5.537869
SNVAng,STTLng,3.293096
SNVAng,WASHng,2.003301
STTLng,ATLAM5,0.102629
STTLng,ATLAng,15.73256
STTLng,CHINng,25.683157
STTLng,DNVRng,3.271576
STTLng,HSTNng,4.223261
STTLng,IPLSng,9.46956
STTLng,KSCYng,2.440867
STTLng,LOSAng,20.645269
STTLng,NYCMng,22.450811
STTLng,SNVAng,5.144235
STTLng,WASHng,8.633285
WASHng,ATLAM5,0.641459
WASHng,ATLAng,93.659467
WASHng,CHINng,95.771536
WASHng,DNVRng,42.027291
WASHng,HSTNng,23.644493
WASHng,IPLSng,63.535136
WASHng,KSCYng,21.213208
WASHng,LOSAng,86.877429
WASHng,NYCMng,156.358179
WASHng,SNVAng,5.510507
WASHng,STTLng,26.896184
ATLAM5,ATLAng,4.195155
ATLAM5,CHINng,2.856064
ATLAM5,DNVRng,0.257803
ATLAM5,HSTNng,0.311189
ATLAM5,IPLSng,1.153032
ATLAM5,KSCYng,0.550395
ATLAM5,LOSAng,0.305387
ATLAM5,NYCMng,1.300435
ATLAM5,SNVAng,0.038997
ATLAM5,STTLng,0.201107
ATLAM5,WASHng,2.516965
ATLAng,ATLAM5,0.581693
ATLAng,CHINng,24.355683
ATLAng,DNVRng,7.982648
ATLAng,HSTNng,10.014133
ATLAng,IPLSng,33.851771
ATLAng,KSCYng,4.924299
ATLAng,LOSAng,19.323099
ATLAng,NYCMng,25.455152
ATLAng,SNVAng,0.868589
ATLAng,STTLng,8.732629
ATLAng,WASHng,49.167821
CHINng,ATLAM5,4.768968
CHINng,ATLAng,12.679896
CHINng,DNVRng,10.2834
CHINng,HSTNng,7.312523
CHINng,IPLSng,33.839723
CHINng,KSCYng,16.816269
CHINng,LOSAng,16.31452
CHINng,NYCMng,5.211171
CHINng,SNVAng,2.771621
CHINng,STTLng,8.782477
CHINng,WASHng,7.802957
DNVRng,ATLAM5,0.33888
DNVRng,ATLAng,5.209995
DNVRng,CHINng,61.728608
DNVRng,HSTNng,5.705005
DNVRng,IPLSng,7.186227
DNVRng,KSCYng,16.663136
DNVRng,LOSAng,31.942291
DNVRng,NYCMng,17.778384
DNVRng,SNVAng,19.426805
DNVRng,STTLng,23.8506
DNVRng,WASHng,16.278397
HSTNng,ATLAM5,1.061821
HSTNng,ATLAng,4.285259
HSTNng,CHINng,36.473416
HSTNng,DNVRng,5.469488
HSTNng,IPLSng,8.325315
HSTNng,KSCYng,6.412936
HSTNng,LOSAng,185.875339
HSTNng,NYCMng,7.895813
HSTNng,SNVAng,1.863336
HSTNng,STTLng,2.483605
HSTNng,WASHng,11.587283
IPLSng,ATLAM5,9.127061
IPLSng,ATLAng,16.455944
IPLSng,CHINng,84.456907
IPLSng,DNVRng,22.47628
IPLSng,HSTNng,4.822229
IPLSng,KSCYng,13.575853
IPLSng,LOSAng,70.999957
IPLSng,NYCMng,33.400728
IPLSng,SNVAng,5.482816
IPLSng,STTLng,11.738509
IPLSng,WASHng,42.130971
KSCYng,ATLAM5,0.85864
KSCYng,ATLAng,3.315853
KSCYng,CHINng,35.505403
KSCYng,DNVRng,9.760992
KSCYng,HSTNng,4.941723
KSCYng,IPLSng,17.887099
KSCYng,LOSAng,4.493176
KSCYng,NYCMng,10.956053
KSCYng,SNVAng,1.083416
KSCYng,STTLng,3.817907
KSCYng,WASHng,16.546056
LOSAng,ATLAM5,0.436133
LOSAng,ATLAng,20.445653
LOSAng,CHINng,80.910835
LOSAng,DNVRng,15.982755
LOSAng,HSTNng,10.037408
LOSAng,IPLSng,36.439672
LOSAng,KSCYng,10.614427
LOSAng,NYCMng,58.136773
LOSAng,SNVAng,8.275704
LOSAng,STTLng,35.49112
LOSAng,WASHng,81.236203
NYCMng,ATLAM5,3.126555
NYCMng,ATLAng,39.381187
NYCMng,CHINng,69.298675
NYCMng,DNVRng,16.511709
NYCMng,HSTNng,19.208939
NYCMng,IPLSng,66.542493
NYCMng,KSCYng,31.340837
NYCMng,LOSAng,75.240093
NYCMng,SNVAng,10.758517
NYCMng,STTLng,30.112
NYCMng,WASHng,94.194139
SNVAng,ATLAM5,0.746989
SNVAng,ATLAng,0.889979
SNVAng,CHINng,4.840048
SNVAng,DNVRng,8.803712
SNVAng,HSTNng,1.274496
SNVAng,IPLSng,2.096821
SNVAng,KSCYng,1.184165
SNVAng,LOSAng,4.46952
SNVAng,NYCMng,5.883368
SNVAng,STTLng,2.084664
SNVAng,WASHng,2.25552
STTLng,ATLAM5,0.202579
STTLng,ATLAng,15.068096
STTLng,CHINng,22.622997
STTLng,DNVRng,3.014539
STTLng,HSTNng,3.691389
STTLng,IPLSng,8.591576
STTLng,KSCYng,2.744659
STTLng,LOSAng,17.657421
STTLng,NYCMng,22.267085
STTLng,SNVAng,4.203243
STTLng,WASHng,10.15944
WASHng,ATLAM5,0.877667
WASHng,ATLAng,109.994885
WASHng,CHINng,93.30236
WASHng,DNVRng,61.070776
WASHng,HSTNng,21.833632
WASHng,IPLSng,63.889949
WASHng,KSCYng,21.322024
WASHng,LOSAng,81.500491
WASHng,NYCMng,144.260117
WASHng,SNVAng,6.068501
WASHng,STTLng,27.307619
ATLAM5,ATLAng,4.036019
ATLAM5,CHINng,2.780693
ATLAM5,DNVRng,0.122456
ATLAM5,HSTNng,0.526603
ATLAM5,IPLSng,1.456179
ATLAM5,KSCYng,0.681013
ATLAM5,LOSAng,0.438432
ATLAM5,NYCMng,2.293237
ATLAM5,SNVAng,0.14492
ATLAM5,STTLng,0.228323
ATLAM5,WASHng,2.316544
ATLAng,ATLAM5,0.577149
ATLAng,CHINng,25.609368
ATLAng,DNVRng,6.430976
ATLAng,HSTNng,9.848387
ATLAng,IPLSng,29.835957
ATLAng,KSCYng,4.831544
ATLAng,LOSAng,17.469832
ATLAng,NYCMng,32.899851
ATLAng,SNVAng,0.838291
ATLAng,STTLng,8.81212
ATLAng,WASHng,47.717899
CHINng,ATLAM5,4.877755
CHINng,ATLAng,14.618115
CHINng,DNVRng,13.317397
CHINng,HSTNng,8.407312
CHINng,IPLSng,34.940296
CHINng,KSCYng,17.881752
CHINng,LOSAng,19.015677
CHINng,NYCMng,5.683347
CHINng,SNVAng,2.350669
CHINng,STTLng,8.766069
CHINng,WASHng,8.585507
DNVRng,ATLAM5,0.461056
DNVRng,ATLAng,5.052437
DNVRng,CHINng,58.362203
DNVRng,HSTNng,2.718581
DNVRng,IPLSng,10.873669
DNVRng,KSCYng,15.044635
DNVRng,LOSAng,31.256597
DNVRng,NYCMng,16.788165
DNVRng,SNVAng,20.832853
DNVRng,STTLng,29.379824
DNVRng,WASHng,14.096731
HSTNng,ATLAM5,0.445096
HSTNng,ATLAng,3.788269
HSTNng,CHINng,27.088792
HSTNng,DNVRng,4.782053
HSTNng,IPLSng,9.278163
HSTNng,KSCYng,5.420968
HSTNng,LOSAng,89.046192
HSTNng,NYCMng,8.129957
HSTNng,SNVAng,2.365851
HSTNng,STTLng,2.992024
HSTNng,WASHng,8.741605
IPLSng,ATLAM5,6.887632
IPLSng,ATLAng,15.679232
IPLSng,CHINng,80.241072
IPLSng,DNVRng,21.926272
IPLSng,HSTNng,5.901667
IPLSng,KSCYng,13.628619
IPLSng,LOSAng,83.913411
IPLSng,NYCMng,36.295523
IPLSng,SNVAng,5.992931
IPLSng,STTLng,14.616507
IPLSng,WASHng,37.531773
KSCYng,ATLAM5,1.003957
KSCYng,ATLAng,4.570093
KSCYng,CHINng,31.733648
KSCYng,DNVRng,12.900808
KSCYng,HSTNng,3.458843
KSCYng,IPLSng,15.499541
KSCYng,LOSAng,6.439939
KSCYng,NYCMng,8.75348
KSCYng,SNVAng,0.97176
KSCYng,STTLng,3.815768
KSCYng,WASHng,16.261867
LOSAng,ATLAM5,0.471355
LOSAng,ATLAng,18.839656
LOSAng,CHINng,86.688499
LOSAng,DNVRng,18.545605
LOSAng,HSTNng,11.042195
LOSAng,IPLSng,41.812149
LOSAng,KSCYng,12.263731
LOSAng,NYCMng,60.296659
LOSAng,SNVAng,8.107901
LOSAng,STTLng,44.462592
LOSAng,WASHng,58.952848
NYCMng,ATLAM5,3.937965
NYCMng,ATLAng,37.216933
NYCMng,CHINng,76.44112
NYCMng,DNVRng,13.944219
NYCMng,HSTNng,20.342653
NYCMng,IPLSng,65.089541
NYCMng,KSCYng,29.889819
NYCMng,LOSAng,67.567525
NYCMng,SNVAng,10.696133
NYCMng,STTLng,30.889429
NYCMng,WASHng,95.969059
SNVAng,ATLAM5,0.611896
SNVAng,ATLAng,1.059083
SNVAng,CHINng,5.183835
SNVAng,DNVRng,13.574651
SNVAng,HSTNng,1.549096
SNVAng,IPLSng,2.103883
SNVAng,KSCYng,1.166488
SNVAng,LOSAng,5.500792
SNVAng,NYCMng,6.056275
SNVAng,STTLng,2.654408
SNVAng,WASHng,2.795459
STTLng,ATLAM5,0.162432
STTLng,ATLAng,18.148075
STTLng,CHINng,23.499069
STTLng,DNVRng,3.167499
STTLng,HSTNng,4.031656
STTLng,IPLSng,8.850315
STTLng,KSCYng,2.476016
STTLng,LOSAng,18.001653
STTLng,NYCMng,22.321835
STTLng,SNVAng,2.937765
STTLng,WASHng,8.567456
WASHng,ATLAM5,0.594928
WASHng,ATLAng,102.590595
WASHng,CHINng,87.900427
WASHng,DNVRng,42.150456
WASHng,HSTNng,20.782997
WASHng,IPLSng,55.44544
WASHng,KSCYng,20.593691
WASHng,LOSAng,81.046365
WASHng,NYCMng,154.966123
WASHng,SNVAng,6.864445
WASHng,STTLng,27.742256
ATLAM5,ATLAng,3.994307
ATLAM5,CHINng,3.339965
ATLAM5,DNVRng,0.171947
ATLAM5,HSTNng,0.299445
ATLAM5,IPLSng,0.524269
ATLAM5,KSCYng,0.805216
ATLAM5,LOSAng,6.0554
ATLAM5,NYCMng,2.572667
ATLAM5,SNVAng,0.429789
ATLAM5,STTLng,0.237056
ATLAM5,WASHng,2.529104
ATLAng,ATLAM5,0.506059
ATLAng,CHINng,25.655741
ATLAng,DNVRng,8.27556
ATLAng,HSTNng,9.47844
ATLAng,IPLSng,31.255395
ATLAng,KSCYng,5.406555
ATLAng,LOSAng,17.806333
ATLAng,NYCMng,27.563165
ATLAng,SNVAng,0.841677
ATLAng,STTLng,8.759664
ATLAng,WASHng,50.74444
CHINng,ATLAM5,5.260912
CHINng,ATLAng,16.353675
CHINng,DNVRng,12.802789
CHINng,HSTNng,13.599856
CHINng,IPLSng,34.753589
CHINng,KSCYng,25.385096
CHINng,LOSAng,18.451147
CHINng,NYCMng,6.661107
CHINng,SNVAng,3.005016
CHINng,STTLng,8.854011
CHINng,WASHng,11.254925
DNVRng,ATLAM5,0.522816
DNVRng,ATLAng,4.538797
DNVRng,CHINng,64.335757
DNVRng,HSTNng,4.597632
DNVRng,IPLSng,9.007645
DNVRng,KSCYng,15.151691
DNVRng,LOSAng,19.359475
DNVRng,NYCMng,9.340016
DNVRng,SNVAng,19.832501
DNVRng,STTLng,15.461667
DNVRng,WASHng,17.114475
HSTNng,ATLAM5,3.269435
HSTNng,ATLAng,4.081245
HSTNng,CHINng,26.525795
HSTNng,DNVRng,2.860659
HSTNng,IPLSng,9.438312
HSTNng,KSCYng,4.191853
HSTNng,LOSAng,8.922341
HSTNng,NYCMng,9.087443
HSTNng,SNVAng,1.656635
HSTNng,STTLng,2.547285
HSTNng,WASHng,9.250819
IPLSng,ATLAM5,7.4454
IPLSng,ATLAng,16.151933
IPLSng,CHINng,79.336859
IPLSng,DNVRng,18.459312
IPLSng,HSTNng,6.705731
IPLSng,KSCYng,13.407261
IPLSng,LOSAng,53.238299
IPLSng,NYCMng,36.17584
IPLSng,SNVAng,5.278824
IPLSng,STTLng,15.372827
IPLSng,WASHng,38.728035
KSCYng,ATLAM5,1.056683
KSCYng,ATLAng,4.460035
KSCYng,CHINng,31.757861
KSCYng,DNVRng,13.210691
KSCYng,HSTNng,3.612411
KSCYng,IPLSng,18.520571
KSCYng,LOSAng,6.992488
KSCYng,NYCMng,7.886864
KSCYng,SNVAng,0.789739
KSCYng,STTLng,3.930741
KSCYng,WASHng,17.374947
LOSAng,ATLAM5,0.698323
LOSAng,ATLAng,40.969723
LOSAng,CHINng,81.657915
LOSAng,DNVRng,19.591688
LOSAng,HSTNng,10.921525
LOSAng,IPLSng,41.298971
LOSAng,KSCYng,11.495629
LOSAng,NYCMng,58.530757
LOSAng,SNVAng,5.747592
LOSAng,STTLng,43.476136
LOSAng,WASHng,58.510315
NYCMng,ATLAM5,3.4212
NYCMng,ATLAng,37.859917
NYCMng,CHINng,78.997144
NYCMng,DNVRng,13.953227
NYCMng,HSTNng,21.259224
NYCMng,IPLSng,71.821968
NYCMng,KSCYng,29.301584
NYCMng,LOSAng,68.8236
NYCMng,SNVAng,8.353184
NYCMng,STTLng,30.236981
NYCMng,WASHng,102.352256
SNVAng,ATLAM5,0.650456
SNVAng,ATLAng,1.021955
SNVAng,CHINng,5.788331
SNVAng,DNVRng,16.680765
SNVAng,HSTNng,1.400613
SNVAng,IPLSng,2.145987
SNVAng,KSCYng,1.645627
SNVAng,LOSAng,5.344736
SNVAng,NYCMng,15.832523
SNVAng,STTLng,2.041253
SNVAng,WASHng,3.079669
STTLng,ATLAM5,0.326275
STTLng,ATLAng,16.822584
STTLng,CHINng,21.034693
STTLng,DNVRng,3.486739
STTLng,HSTNng,3.768429
STTLng,IPLSng,11.987427
STTLng,KSCYng,2.405075
STTLng,LOSAng,18.929923
STTLng,NYCMng,24.079627
STTLng,SNVAng,4.419208
STTLng,WASHng,8.527899
WASHng,ATLAM5,0.446448
WASHng,ATLAng,174.576952
WASHng,CHINng,92.948712
WASHng,DNVRng,40.022117
WASHng,HSTNng,21.222965
WASHng,IPLSng,63.141181
WASHng,KSCYng,27.613963
WASHng,LOSAng,75.586027
WASHng,NYCMng,139.529243
WASHng,SNVAng,5.78648
WASHng,STTLng,26.632075
ATLAM5,ATLAng,4.011824
ATLAM5,CHINng,3.693464
ATLAM5,DNVRng,0.15504
ATLAM5,HSTNng,0.219816
ATLAM5,IPLSng,1.483211
ATLAM5,KSCYng,0.295571
ATLAM5,LOSAng,6.265811
ATLAM5,NYCMng,3.482573
ATLAM5,SNVAng,0.101408
ATLAM5,STTLng,0.147848
ATLAM5,WASHng,2.044003
ATLAng,ATLAM5,0.529845
ATLAng,CHINng,33.504112
ATLAng,DNVRng,9.539859
ATLAng,HSTNng,10.624563
ATLAng,IPLSng,32.690275
ATLAng,KSCYng,5.961853
ATLAng,LOSAng,17.624093
ATLAng,NYCMng,24.193475
ATLAng,SNVAng,1.392667
ATLAng,STTLng,10.42392
ATLAng,WASHng,50.887835
CHINng,ATLAM5,5.327469
CHINng,ATLAng,15.587963
CHINng,DNVRng,11.841571
CHINng,HSTNng,13.956843
CHINng,IPLSng,34.479808
CHINng,KSCYng,26.023677
CHINng,LOSAng,20.236163
CHINng,NYCMng,8.624819
CHINng,SNVAng,3.75488
CHINng,STTLng,7.951869
CHINng,WASHng,11.883173
DNVRng,ATLAM5,0.366131
DNVRng,ATLAng,6.56532
DNVRng,CHINng,67.00284
DNVRng,HSTNng,5.846752
DNVRng,IPLSng,8.150315
